SubscriptionID,CustomerID,PlanID,BillingCycle,Status,DiscountPercent,StartDate,RenewalDate,CancelDate,AutoRenew,PlanName,MonthlyPrice,AnnualContractValue
S001024,C006402,2,Yearly,Cancelled,0.0,2024-04-03 23:56:29,2025-04-03 23:56:29,2025-08-17 23:56:29,No,Basic,59,708.0
S001025,C002422,6,Monthly,Active,10.0,2020-06-06 22:05:28,2020-07-06 22:05:28,,No,Enterprise Plus,999,10789.2
S001026,C000577,10,Quarterly,Active,0.0,2021-12-25 23:26:26,2022-03-25 23:26:26,,No,Corporate,349,4188.0
S001027,C008434,4,Monthly,Cancelled,0.0,2025-06-13 01:33:03,2025-07-13 01:33:03,2026-06-15 01:33:03,Yes,Business,249,2988.0
S001028,C000357,4,Quarterly,Active,0.0,2025-12-14 01:06:23,2026-03-14 01:06:23,,Yes,Business,249,2988.0
S001029,C004638,8,Yearly,Active,10.0,2022-07-06 03:04:50,2023-07-06 03:04:50,,Yes,Growth,79,853.2
S001030,C008605,4,Monthly,Trial,0.0,2023-08-13 06:42:58,2023-09-12 06:42:58,,Yes,Business,249,2988.0
S001031,C006181,4,Monthly,Cancelled,10.0,2019-05-24 13:37:48,2019-06-23 13:37:48,2020-11-28 13:37:48,Yes,Business,249,2689.2
S001032,C001955,7,Yearly,Active,0.0,2020-01-09 04:35:40,2021-01-08 04:35:40,,No,Startup,39,468.0
S001033,C002726,4,Yearly,Paused,10.0,2022-08-10 02:52:51,2023-08-10 02:52:51,,Yes,Business,249,2689.2
S001034,C006703,4,Yearly,Cancelled,10.0,2023-05-12 14:55:02,2024-05-11 14:55:02,2024-04-08 14:55:02,Yes,Business,249,2689.2
S001035,C002627,3,Monthly,Active,0.0,2020-05-17 11:49:53,2020-06-16 11:49:53,,No,Professional,129,1548.0
S001036,C005491,5,Monthly,Active,0.0,2019-06-04 17:08:24,2019-07-04 17:08:24,,No,Enterprise,499,5988.0
S001037,C009661,2,Yearly,Active,0.0,2022-01-22 16:55:38,2023-01-22 16:55:38,,No,Basic,59,708.0
S001038,C006059,4,Monthly,Active,5.0,2021-06-18 03:45:37,2021-07-18 03:45:37,,Yes,Business,249,2838.6
S001039,C004176,1,Monthly,Trial,0.0,2019-04-08 04:16:37,2019-05-08 04:16:37,,Yes,Starter,29,348.0
S001040,C009584,8,Yearly,Paused,5.0,2018-11-09 07:46:32,2019-11-09 07:46:32,,No,Growth,79,900.6
S001041,C000556,2,Monthly,Active,10.0,2019-08-12 06:05:58,2019-09-11 06:05:58,,Yes,Basic,59,637.2
S001042,C009490,2,Monthly,Active,0.0,2025-04-12 23:14:08,2025-05-12 23:14:08,,No,Basic,59,708.0
S001043,C006630,6,Monthly,Active,10.0,2018-07-08 16:52:07,2018-08-07 16:52:07,,Yes,Enterprise Plus,999,10789.2
S001044,C001639,9,Monthly,Trial,15.0,2018-04-15 07:33:01,2018-05-15 07:33:01,,No,Scale,179,1825.8
S001045,C001797,7,Monthly,Active,0.0,2021-04-13 02:10:09,2021-05-13 02:10:09,,Yes,Startup,39,468.0
S001046,C008533,2,Monthly,Active,0.0,2018-09-27 22:24:29,2018-10-27 22:24:29,,Yes,Basic,59,708.0
S001047,C009999,3,Monthly,Active,10.0,2019-11-28 12:02:19,2019-12-28 12:02:19,,Yes,Professional,129,1393.2
S001048,C004074,3,Yearly,Active,15.0,2025-06-20 01:12:52,2026-06-20 01:12:52,,No,Professional,129,1315.8
S001049,C003223,1,Monthly,Trial,0.0,2025-07-06 12:35:15,2026-09-29 12:35:15,,Yes,Starter,29,348.0
S001050,C007059,7,Monthly,Active,0.0,2022-07-22 02:51:31,2022-08-21 02:51:31,,Yes,Startup,39,468.0
S001051,C008195,5,Monthly,Active,20.0,2019-04-25 16:42:31,2019-05-25 16:42:31,,Yes,Enterprise,499,4790.4
S001052,C005756,7,Monthly,Active,0.0,2019-01-14 21:53:49,2019-02-13 21:53:49,,Yes,Startup,39,468.0
S001053,C002016,10,Monthly,Cancelled,15.0,2024-08-28 15:38:26,2024-09-27 15:38:26,2025-05-08 15:38:26,Yes,Corporate,349,3559.8
S001054,C000297,5,Monthly,Active,25.0,2023-08-14 11:59:53,2023-09-13 11:59:53,,Yes,Enterprise,499,4491.0
S001055,C002577,2,Yearly,Active,0.0,2022-02-25 05:38:37,2023-02-25 05:38:37,,Yes,Basic,59,708.0
S001056,C004833,6,Quarterly,Active,0.0,2018-03-25 23:52:10,2018-06-23 23:52:10,,Yes,Enterprise Plus,999,11988.0
S001057,C004578,1,Monthly,Cancelled,10.0,2023-10-10 20:41:34,2023-11-09 20:41:34,2024-09-30 20:41:34,Yes,Starter,29,313.2
S001058,C002385,3,Yearly,Active,5.0,2020-03-02 04:00:42,2021-03-02 04:00:42,,Yes,Professional,129,1470.6
S001059,C002091,7,Quarterly,Active,5.0,2025-07-23 23:05:37,2025-10-21 23:05:37,,Yes,Startup,39,444.6
S001060,C002645,5,Monthly,Paused,0.0,2020-06-02 08:14:24,2020-07-02 08:14:24,,Yes,Enterprise,499,5988.0
S001061,C000626,1,Monthly,Active,5.0,2018-12-07 10:01:05,2019-01-06 10:01:05,,Yes,Starter,29,330.6
S001062,C008478,12,Monthly,Active,0.0,2022-12-05 10:39:38,2023-01-04 10:39:38,,Yes,Legacy,199,2388.0
S001063,C009378,1,Monthly,Active,25.0,2022-02-20 14:43:17,2022-03-22 14:43:17,,Yes,Starter,29,261.0
S001064,C004834,3,Monthly,Cancelled,15.0,2020-04-05 10:31:27,2020-05-05 10:31:27,2021-10-19 10:31:27,Yes,Professional,129,1315.8
S001065,C004831,6,Quarterly,Active,20.0,2019-04-14 12:20:55,2019-07-13 12:20:55,,Yes,Enterprise Plus,999,9590.4
S001066,C001185,3,Monthly,Active,25.0,2019-12-22 23:00:46,2020-01-21 23:00:46,,Yes,Professional,129,1161.0
S001067,C000152,1,Monthly,Active,10.0,2023-05-31 11:44:40,2023-06-30 11:44:40,,Yes,Starter,29,313.2
S001068,C001856,1,Monthly,Paused,10.0,2022-12-21 03:45:27,2023-01-20 03:45:27,,Yes,Starter,29,313.2
S001069,C004399,2,Monthly,Active,5.0,2024-11-11 05:07:41,2024-12-11 05:07:41,,Yes,Basic,59,672.6
S001070,C000406,5,Monthly,Active,5.0,2025-01-15 21:34:49,2025-02-14 21:34:49,,Yes,Enterprise,499,5688.6
S001071,C004578,1,Yearly,Active,0.0,2025-10-03 15:09:00,2026-10-03 15:09:00,,Yes,Starter,29,348.0
S001072,C000411,3,Quarterly,Active,0.0,2019-08-03 01:12:26,2019-11-01 01:12:26,,Yes,Professional,129,1548.0
S001073,C009809,11,Yearly,Cancelled,0.0,2024-05-27 21:04:20,2025-05-27 21:04:20,2025-07-11 21:04:20,Yes,Ultimate,1499,17988.0
S001074,C003476,4,Monthly,Active,0.0,2022-07-07 08:07:20,2022-08-06 08:07:20,,Yes,Business,249,2988.0
S001075,C003676,7,Monthly,Active,0.0,2021-03-19 00:31:53,2021-04-18 00:31:53,,No,Startup,39,468.0
S001076,C001209,1,Monthly,Active,0.0,2025-03-06 04:59:58,2025-04-05 04:59:58,,No,Starter,29,348.0
S001077,C000115,3,Monthly,Active,15.0,2019-12-24 00:54:33,2020-01-23 00:54:33,,Yes,Professional,129,1315.8
S001078,C008871,3,Monthly,Active,5.0,2020-03-14 14:22:45,2020-04-13 14:22:45,,Yes,Professional,129,1470.6
S001079,C005321,7,Quarterly,Active,0.0,2022-11-23 06:35:34,2023-02-21 06:35:34,,Yes,Startup,39,468.0
S001080,C003133,7,Monthly,Active,0.0,2019-03-13 01:31:50,2019-04-12 01:31:50,,Yes,Startup,39,468.0
S001081,C002207,3,Monthly,Active,10.0,2024-10-07 13:19:02,2024-11-06 13:19:02,,Yes,Professional,129,1393.2
S001082,C005970,3,Monthly,Paused,0.0,2018-12-27 23:11:07,2019-01-26 23:11:07,,Yes,Professional,129,1548.0
S001083,C004806,3,Quarterly,Active,0.0,2023-12-08 23:16:53,2024-03-07 23:16:53,,Yes,Professional,129,1548.0
S001084,C000097,1,Yearly,Paused,0.0,2022-01-30 02:59:19,2023-01-30 02:59:19,,Yes,Starter,29,348.0
S001085,C008825,2,Quarterly,Active,15.0,2022-02-08 16:17:38,2022-05-09 16:17:38,,Yes,Basic,59,601.8
S001086,C003312,5,Monthly,Cancelled,0.0,2019-10-26 23:31:24,2019-11-25 23:31:24,2021-10-03 23:31:24,Yes,Enterprise,499,5988.0
S001087,C000372,2,Monthly,Cancelled,10.0,2022-12-23 23:29:01,2023-01-22 23:29:01,2024-04-25 23:29:01,Yes,Basic,59,637.2
S001088,C000872,4,Monthly,Active,0.0,2025-10-20 01:53:55,2025-11-19 01:53:55,,No,Business,249,2988.0
S001089,C005720,4,Quarterly,Active,20.0,2024-10-26 03:34:15,2025-01-24 03:34:15,,Yes,Business,249,2390.4
S001090,C009381,2,Monthly,Active,10.0,2018-12-25 01:19:38,2019-01-24 01:19:38,,Yes,Basic,59,637.2
S001091,C003528,4,Monthly,Trial,0.0,2020-11-24 18:58:59,2020-12-24 18:58:59,,Yes,Business,249,2988.0
S001092,C000307,9,Yearly,Active,0.0,2025-11-15 04:05:42,2026-11-15 04:05:42,,Yes,Scale,179,2148.0
S001093,C001921,1,Monthly,Cancelled,0.0,2019-10-17 16:21:44,2019-11-16 16:21:44,2019-12-21 16:21:44,Yes,Starter,29,348.0
S001094,C007757,3,Quarterly,Active,0.0,2021-03-01 23:54:28,2021-05-30 23:54:28,,Yes,Professional,129,1548.0
S001095,C003980,1,Monthly,Active,20.0,2025-03-05 06:55:12,2025-04-04 06:55:12,,Yes,Starter,29,278.4
S001096,C009089,4,Monthly,Active,0.0,2022-09-21 23:03:42,2022-10-21 23:03:42,,Yes,Business,249,2988.0
S001097,C005440,4,Monthly,Paused,0.0,2023-11-04 03:48:48,2023-12-04 03:48:48,,No,Business,249,2988.0
S001098,C000390,11,Monthly,Active,0.0,2023-12-22 01:04:44,2024-01-21 01:04:44,,Yes,Ultimate,1499,17988.0
S001099,C001420,3,Yearly,Active,0.0,2023-01-15 12:44:00,2024-01-15 12:44:00,,Yes,Professional,129,1548.0
S001100,C001589,3,Yearly,Active,30.0,2022-06-29 15:32:07,2023-06-29 15:32:07,,No,Professional,129,1083.6
S001101,C002886,3,Monthly,Paused,0.0,2022-12-21 21:29:13,2023-01-20 21:29:13,,Yes,Professional,129,1548.0
S001102,C000371,4,Monthly,Active,0.0,2021-11-16 02:53:31,2021-12-16 02:53:31,,Yes,Business,249,2988.0
S001103,C005247,2,Monthly,Active,15.0,2025-03-12 13:41:46,2025-04-11 13:41:46,,Yes,Basic,59,601.8
S001104,C006257,2,Monthly,Active,10.0,2020-05-25 00:35:03,2020-06-24 00:35:03,,No,Basic,59,637.2
S001105,C000623,1,Yearly,Active,10.0,2019-06-22 10:35:20,2020-06-21 10:35:20,,Yes,Starter,29,313.2
S001106,C001667,5,Monthly,Active,25.0,2021-05-27 13:43:36,2021-06-26 13:43:36,,Yes,Enterprise,499,4491.0
S001107,C007474,4,Monthly,Cancelled,15.0,2020-06-13 06:37:26,2020-07-13 06:37:26,2020-07-13 06:37:26,Yes,Business,249,2539.8
S001108,C001262,2,Yearly,Cancelled,15.0,2025-02-10 14:29:01,2026-02-10 14:29:01,2027-03-02 14:29:01,Yes,Basic,59,601.8
S001109,C007041,2,Monthly,Active,0.0,2025-05-02 14:14:52,2025-06-01 14:14:52,,Yes,Basic,59,708.0
S001110,C000066,3,Monthly,Cancelled,0.0,2023-04-24 12:46:36,2023-05-24 12:46:36,2025-02-15 12:46:36,Yes,Professional,129,1548.0
S001111,C006772,9,Quarterly,Active,0.0,2023-04-01 22:13:58,2023-06-30 22:13:58,,Yes,Scale,179,2148.0
S001112,C006314,10,Monthly,Active,5.0,2021-03-20 10:25:12,2021-04-19 10:25:12,,Yes,Corporate,349,3978.6
S001113,C007063,8,Monthly,Cancelled,0.0,2022-09-24 04:47:20,2022-10-24 04:47:20,2023-02-09 04:47:20,Yes,Growth,79,948.0
S001114,C004662,12,Monthly,Active,10.0,2022-09-08 06:46:56,2022-10-08 06:46:56,,Yes,Legacy,199,2149.2
S001115,C006780,5,Quarterly,Active,0.0,2023-02-16 14:58:30,2023-05-17 14:58:30,,Yes,Enterprise,499,5988.0
S001116,C009970,1,Monthly,Active,0.0,2025-01-10 10:37:15,2025-02-09 10:37:15,,No,Starter,29,348.0
S001117,C008599,3,Monthly,Active,15.0,2018-02-11 00:47:45,2018-03-13 00:47:45,,Yes,Professional,129,1315.8
S001118,C000465,5,Monthly,Active,0.0,2019-08-24 17:23:26,2019-09-23 17:23:26,,Yes,Enterprise,499,5988.0
S001119,C006860,2,Monthly,Paused,5.0,2023-03-04 06:24:25,2023-04-03 06:24:25,,Yes,Basic,59,672.6
S001120,C003071,3,Monthly,Active,15.0,2019-07-27 23:15:47,2019-08-26 23:15:47,,Yes,Professional,129,1315.8
S001121,C008746,5,Yearly,Active,0.0,2023-12-01 21:42:20,2024-11-30 21:42:20,,Yes,Enterprise,499,5988.0
S001122,C009192,5,Quarterly,Paused,5.0,2025-06-20 10:10:39,2025-09-18 10:10:39,,Yes,Enterprise,499,5688.6
S001123,C006173,1,Monthly,Active,20.0,2020-08-14 05:55:31,2020-09-13 05:55:31,,Yes,Starter,29,278.4
S001124,C002759,10,Yearly,Cancelled,5.0,2021-07-24 00:02:44,2022-07-24 00:02:44,2023-05-19 00:02:44,Yes,Corporate,349,3978.6
S001125,C000030,7,Quarterly,Active,15.0,2021-03-22 07:50:00,2021-06-20 07:50:00,,Yes,Startup,39,397.8
S001126,C006431,3,Quarterly,Cancelled,0.0,2024-10-28 00:34:40,2025-01-26 00:34:40,2026-09-11 00:34:40,Yes,Professional,129,1548.0
S001127,C008081,3,Monthly,Trial,10.0,2023-02-07 15:58:39,2023-03-09 15:58:39,,No,Professional,129,1393.2
S001128,C009922,4,Monthly,Active,0.0,2020-06-02 04:56:56,2020-07-02 04:56:56,,No,Business,249,2988.0
S001129,C001949,4,Monthly,Active,0.0,2020-11-20 10:29:37,2020-12-20 10:29:37,,Yes,Business,249,2988.0
S001130,C005003,3,Monthly,Active,20.0,2020-05-07 15:52:45,2020-06-06 15:52:45,,Yes,Professional,129,1238.4
S001131,C002827,7,Monthly,Active,20.0,2023-01-24 01:46:09,2023-02-23 01:46:09,,No,Startup,39,374.4
S001132,C001935,1,Yearly,Active,10.0,2024-05-06 14:18:26,2025-05-06 14:18:26,,Yes,Starter,29,313.2
S001133,C006992,9,Monthly,Cancelled,15.0,2024-04-15 13:56:11,2024-05-15 13:56:11,2024-11-08 13:56:11,Yes,Scale,179,1825.8
S001134,C005293,9,Monthly,Cancelled,0.0,2021-01-24 21:43:02,2021-02-23 21:43:02,2023-02-05 21:43:02,Yes,Scale,179,2148.0
S001135,C005798,5,Yearly,Active,0.0,2022-10-03 19:14:54,2023-10-03 19:14:54,,Yes,Enterprise,499,5988.0
S001136,C004835,3,Monthly,Active,15.0,2019-02-09 13:54:54,2019-03-11 13:54:54,,Yes,Professional,129,1315.8
S001137,C007253,2,Monthly,Active,5.0,2025-06-30 01:09:20,2025-07-30 01:09:20,,No,Basic,59,672.6
S001138,C000305,12,Monthly,Active,0.0,2018-11-24 20:19:41,2018-12-24 20:19:41,,Yes,Legacy,199,348.0
S001139,C000255,2,Monthly,Trial,0.0,2022-08-23 06:15:09,2022-09-22 06:15:09,,Yes,Basic,59,708.0
S001140,C006897,1,Monthly,Cancelled,0.0,2024-01-17 22:53:14,2024-02-16 22:53:14,2025-03-18 22:53:14,Yes,Starter,29,348.0
S001141,C003739,2,Monthly,Active,0.0,2021-09-27 06:03:44,2021-10-27 06:03:44,,Yes,Basic,59,708.0
S001142,C004496,3,Monthly,Active,10.0,2023-11-28 19:53:02,2023-12-28 19:53:02,,No,Professional,129,1393.2
S001143,C000473,7,Monthly,Active,10.0,2023-07-31 10:05:54,2023-08-30 10:05:54,,Yes,Startup,39,421.2
S001144,C009105,1,Monthly,Active,0.0,2021-10-23 18:00:44,2021-11-22 18:00:44,,Yes,Starter,29,348.0
S001145,C002878,1,Monthly,Active,15.0,2019-03-30 02:15:43,2019-04-29 02:15:43,,Yes,Starter,29,295.8
S001146,C002377,1,Monthly,Active,25.0,2020-01-09 18:57:31,2020-02-08 18:57:31,,No,Starter,29,261.0
S001147,C005871,4,Yearly,Active,0.0,2021-11-13 20:51:47,2022-11-13 20:51:47,,Yes,Business,249,2988.0
S001148,C007162,2,Monthly,Active,0.0,2022-07-09 04:09:49,2022-08-08 04:09:49,,No,Basic,59,708.0
S001149,C002444,3,Monthly,Trial,10.0,2023-07-23 02:08:10,2023-08-22 02:08:10,,Yes,Professional,129,1393.2
S001150,C002630,1,Quarterly,Active,20.0,2025-04-11 01:33:12,2025-07-10 01:33:12,,Yes,Starter,29,278.4
S001151,C006726,1,Monthly,Trial,30.0,2021-11-03 19:07:08,2021-12-03 19:07:08,,Yes,Starter,29,243.6
S001152,C002459,2,Monthly,Active,10.0,2023-09-28 21:11:45,2023-10-28 21:11:45,,No,Basic,59,637.2
S001153,C009584,1,Monthly,Active,10.0,2023-04-03 00:17:04,2023-05-03 00:17:04,,No,Starter,29,313.2
S001154,C009847,1,Yearly,Trial,0.0,2020-05-02 14:41:12,2021-05-02 14:41:12,,Yes,Starter,29,348.0
S001155,C004131,3,Monthly,Active,20.0,2018-10-17 15:07:03,2018-11-16 15:07:03,,Yes,Professional,129,1238.4
S001156,C000822,3,Monthly,Cancelled,10.0,2020-10-06 02:41:37,2020-11-05 02:41:37,2022-12-13 02:41:37,No,Professional,129,1393.2
S001157,C001397,5,Monthly,Active,10.0,2021-06-12 03:58:10,2021-07-12 03:58:10,,No,Enterprise,499,5389.2
S001158,C009081,2,Monthly,Active,5.0,2020-12-21 06:21:37,2021-01-20 06:21:37,,Yes,Basic,59,672.6
S001159,C002195,2,Quarterly,Paused,25.0,2022-08-08 23:48:27,2022-11-06 23:48:27,,Yes,Basic,59,531.0
S001160,C003757,3,Yearly,Active,0.0,2018-02-18 13:03:26,2019-02-18 13:03:26,,Yes,Professional,129,1548.0
S001161,C001732,10,Monthly,Active,5.0,2024-02-07 08:59:24,2024-03-08 08:59:24,,Yes,Corporate,349,3978.6
S001162,C004619,1,Monthly,Cancelled,10.0,2018-03-15 17:01:54,2018-04-14 17:01:54,2019-04-07 17:01:54,Yes,Starter,29,313.2
S001163,C008060,8,Yearly,Active,30.0,2023-02-15 18:56:47,2024-02-15 18:56:47,,Yes,Growth,79,663.6
S001164,C004168,3,Monthly,Cancelled,10.0,2018-12-15 01:13:03,2019-01-14 01:13:03,2020-07-18 01:13:03,Yes,Professional,129,1393.2
S001165,C009927,1,Monthly,Active,0.0,2019-10-03 03:16:19,2019-11-02 03:16:19,,No,Starter,29,348.0
S001166,C006352,5,Monthly,Active,10.0,2025-08-26 23:43:59,2025-09-25 23:43:59,,Yes,Enterprise,29,5389.2
S001167,C000003,3,Monthly,Active,0.0,2018-07-26 19:17:15,2018-08-25 19:17:15,,Yes,Professional,129,1548.0
S001168,C003584,2,Yearly,Active,5.0,2018-09-21 12:41:20,2019-09-21 12:41:20,,Yes,Basic,59,672.6
S001169,C002403,11,Monthly,Active,0.0,2024-06-02 11:55:56,2024-07-02 11:55:56,,Yes,Ultimate,1499,17988.0
S001170,C005748,5,Monthly,Cancelled,0.0,2025-05-02 03:35:06,2025-06-01 03:35:06,2027-05-29 03:35:06,Yes,Enterprise,499,5988.0
S001171,C009209,3,Monthly,Active,0.0,2022-10-05 22:22:54,2022-11-04 22:22:54,,No,Professional,129,1548.0
S001172,C003064,3,Quarterly,Active,0.0,2018-11-21 11:57:08,2019-02-19 11:57:08,,Yes,Professional,129,1548.0
S001173,C003054,1,Monthly,Active,0.0,2025-10-19 13:56:29,2025-11-18 13:56:29,,Yes,Starter,29,348.0
S001174,C004319,2,Monthly,Cancelled,15.0,2021-05-14 16:00:08,2021-06-13 16:00:08,2022-03-27 16:00:08,Yes,Basic,59,601.8
S001175,C001544,1,Monthly,Trial,10.0,2018-03-17 22:59:48,2018-04-16 22:59:48,,Yes,Starter,29,313.2
S001176,C004386,7,Monthly,Active,10.0,2020-01-30 16:09:57,2020-02-29 16:09:57,,Yes,Startup,39,421.2
S001177,C001668,5,Monthly,Active,10.0,2018-11-02 05:36:07,2018-12-02 05:36:07,,Yes,Enterprise,499,5389.2
S001178,C003107,1,Yearly,Active,15.0,2019-10-19 03:36:51,2020-10-18 03:36:51,,Yes,Starter,29,295.8
S001179,C007750,3,Yearly,Active,0.0,2018-05-07 00:24:25,2019-05-07 00:24:25,,Yes,Professional,129,1548.0
S001180,C001095,1,Quarterly,Active,0.0,2021-09-21 08:15:00,2021-12-20 08:15:00,,No,Starter,29,348.0
S001181,C009734,2,Yearly,Trial,10.0,2020-08-22 19:01:19,2021-08-22 19:01:19,,Yes,Basic,59,637.2
S001182,C003279,7,Yearly,Active,20.0,2025-07-06 07:41:00,2026-07-06 07:41:00,,Yes,Startup,39,374.4
S001183,C008875,1,Monthly,Active,5.0,2018-03-26 10:50:55,2018-04-25 10:50:55,,Yes,Starter,29,330.6
S001184,C002996,1,Monthly,Active,0.0,2019-05-30 00:37:50,2019-06-29 00:37:50,,Yes,Starter,29,348.0
S001185,C002800,2,Monthly,Cancelled,0.0,2025-10-13 12:43:38,2025-11-12 12:43:38,2026-09-12 12:43:38,Yes,Basic,59,708.0
S001186,C002426,2,Monthly,Active,0.0,2019-12-20 05:25:51,2020-01-19 05:25:51,,Yes,Basic,59,708.0
S001187,C005801,2,Monthly,Active,15.0,2018-05-18 02:30:48,2018-06-17 02:30:48,,No,Basic,59,601.8
S001188,C000806,9,Monthly,Active,0.0,2020-04-22 23:22:35,2020-05-22 23:22:35,,Yes,Scale,179,2148.0
S001189,C005384,9,Monthly,Active,15.0,2019-04-03 20:21:12,2019-05-03 20:21:12,,Yes,Scale,179,1825.8
S001190,C009139,5,Monthly,Active,10.0,2019-10-14 05:16:37,2019-11-13 05:16:37,,Yes,Enterprise,499,5389.2
S001191,C000766,4,Monthly,Active,5.0,2019-12-24 05:55:26,2020-01-23 05:55:26,,Yes,Business,249,2838.6
S001192,C009778,1,Yearly,Paused,0.0,2022-01-21 17:02:06,2023-01-21 17:02:06,,Yes,Starter,29,348.0
S001193,C004445,2,Monthly,Cancelled,0.0,2024-07-13 18:11:31,2024-08-12 18:11:31,2025-11-01 18:11:31,Yes,Basic,59,708.0
S001194,C007607,2,Monthly,Active,0.0,2019-03-12 05:55:01,2019-04-11 05:55:01,,Yes,Basic,59,708.0
S001195,C007650,2,Monthly,Active,0.0,2022-03-07 17:52:50,2022-04-06 17:52:50,2022-06-15 17:52:50,Yes,Basic,59,708.0
S001196,C002543,6,Monthly,Active,0.0,2019-07-27 05:37:43,2019-08-26 05:37:43,,Yes,Enterprise Plus,999,11988.0
S001197,C000826,1,Monthly,Active,15.0,2021-09-25 23:56:21,2021-10-25 23:56:21,,Yes,Starter,29,295.8
S001198,C002261,1,Yearly,Active,0.0,2021-06-27 11:45:06,2022-06-27 11:45:06,,Yes,Starter,29,348.0
S001199,C000062,3,Yearly,Active,0.0,2019-03-03 18:36:00,2020-03-02 18:36:00,,Yes,Professional,129,1548.0
S001200,C007334,2,Monthly,Cancelled,0.0,2023-02-24 21:35:47,2023-03-26 21:35:47,2024-05-27 21:35:47,No,Basic,59,708.0
S001201,C008191,3,Monthly,Active,0.0,2022-02-27 14:27:09,2022-03-29 14:27:09,,Yes,Professional,129,1548.0
S001202,C001269,9,Quarterly,Active,0.0,2019-03-26 15:52:23,2019-06-24 15:52:23,,Yes,Scale,179,2148.0
S001203,C008971,3,Monthly,Cancelled,0.0,2024-09-10 17:16:33,2024-10-10 17:16:33,2025-01-18 17:16:33,Yes,Professional,129,1548.0
S001204,C000680,9,Monthly,Active,10.0,2018-06-26 12:17:25,2018-07-26 12:17:25,,Yes,Scale,179,1933.2
S001205,C008807,3,Monthly,Active,0.0,2024-06-10 19:23:20,2024-07-10 19:23:20,,No,Professional,129,1548.0
S001206,C008423,3,Quarterly,Active,10.0,2025-05-19 10:44:14,2025-08-17 10:44:14,,Yes,Professional,129,1393.2
S001207,C006250,3,Quarterly,Active,10.0,2020-04-01 12:36:06,2020-06-30 12:36:06,,No,Professional,129,1393.2
S001208,C000663,4,Yearly,Cancelled,5.0,2020-07-23 10:49:38,2021-07-23 10:49:38,2022-04-24 10:49:38,Yes,Business,249,2838.6
S001209,C008316,5,Monthly,Active,0.0,2024-02-07 22:35:55,2024-03-08 22:35:55,,Yes,Enterprise,499,5988.0
S001210,C008431,7,Monthly,Active,20.0,2019-10-23 07:18:09,2019-11-22 07:18:09,,Yes,Startup,39,374.4
S001211,C002148,4,Monthly,Active,10.0,2020-05-14 16:35:10,2020-06-13 16:35:10,,Yes,Business,249,2689.2
S001212,C006303,7,Quarterly,Active,25.0,2020-12-28 23:15:51,2021-03-28 23:15:51,,Yes,Startup,39,351.0
S001213,C004880,2,Monthly,Active,20.0,2025-07-04 10:18:32,2025-08-03 10:18:32,,Yes,Basic,59,566.4
S001214,C007816,1,Monthly,Paused,15.0,2022-08-24 23:55:01,2022-09-23 23:55:01,,No,Starter,29,295.8
S001215,C004692,3,Monthly,Active,10.0,2021-02-19 06:31:10,2021-03-21 06:31:10,,Yes,Professional,129,1393.2
S001216,C005373,9,Monthly,Active,5.0,2020-07-25 16:46:02,2020-08-24 16:46:02,,Yes,Scale,179,2040.6
S001217,C006606,4,Monthly,Active,15.0,2019-10-31 20:34:38,2019-11-30 20:34:38,,Yes,Business,249,2539.8
S001218,C006130,3,Monthly,Active,0.0,2024-05-29 13:16:03,2024-06-28 13:16:03,,Yes,Professional,129,1548.0
S001219,C000242,2,Monthly,Active,10.0,2025-02-08 15:59:55,2025-03-10 15:59:55,,Yes,Basic,59,637.2
S001220,C003036,3,Monthly,Active,5.0,2022-11-01 08:07:38,2022-12-01 08:07:38,,Yes,Professional,129,1470.6
S001221,C009545,12,Quarterly,Active,0.0,2024-05-07 20:42:06,2024-08-05 20:42:06,,Yes,Legacy,199,2388.0
S001222,C009152,2,Yearly,Active,0.0,2025-12-03 22:09:26,2026-12-03 22:09:26,,Yes,Basic,59,708.0
S001223,C009699,4,Monthly,Active,0.0,2018-10-20 04:28:47,2018-11-19 04:28:47,,No,Business,249,2988.0
S001224,C003814,9,Monthly,Active,10.0,2020-03-26 17:46:24,2020-04-25 17:46:24,,Yes,Scale,179,1933.2
S001225,C007965,3,Monthly,Active,30.0,2025-02-28 09:22:36,2025-03-30 09:22:36,,Yes,Professional,129,1083.6
S001226,C005348,4,Yearly,Trial,20.0,2018-02-26 13:18:09,2019-02-26 13:18:09,,Yes,Business,249,2390.4
S001227,C000534,1,Monthly,Active,25.0,2019-04-27 00:10:42,2019-05-27 00:10:42,,Yes,Starter,29,261.0
S001228,C002313,3,Monthly,Active,0.0,2019-01-25 16:34:29,2019-02-24 16:34:29,,Yes,Professional,129,1548.0
S001229,C006734,4,Yearly,Cancelled,15.0,2025-05-02 05:42:39,2026-05-02 05:42:39,2025-09-07 05:42:39,Yes,Business,249,2539.8
S001230,C007983,3,Monthly,Active,,2019-02-06 19:04:35,2019-03-08 19:04:35,,Yes,Professional,129,1238.4
S001231,C004763,2,Monthly,Active,30.0,2020-12-19 16:00:46,2021-01-18 16:00:46,,Yes,Basic,59,495.6
S001232,C007782,2,Quarterly,Active,0.0,2020-08-17 07:37:18,2020-11-15 07:37:18,,No,Basic,59,708.0
S001233,C005801,7,Monthly,Active,0.0,2021-02-20 18:06:43,2021-03-22 18:06:43,,Yes,Startup,39,468.0
S001234,C008527,5,Quarterly,Active,0.0,2018-12-18 06:48:36,2019-03-18 06:48:36,,Yes,Enterprise,499,5988.0
