RefundID,PaymentID,InvoiceID,CustomerID,RefundDate,RefundAmount,Reason,Status
R0001734,P0182306,I0203029,C007160,2025-03-04 19:24:55,24.95,Fraud,Processed
R0001735,P0176091,I0196141,C001220,2023-11-23 10:25:47,471.06,Billing Error,Processed
R0001736,P0228915,I0254825,C004730,2020-09-08 18:23:15,208.95,Duplicate Payment,Processed
R0001737,P0113263,I0126178,C008323,2025-12-25 06:58:17,148.35,Customer Request,Processed
R0001738,P0423623,I0471212,C001674,2025-09-15 11:40:30,134.81,Duplicate Payment,Processed
R0001739,P0227443,I0253167,C005239,2025-07-01 22:23:24,42.12,Customer Request,Processed
R0001740,P0092407,I0102833,C009744,2025-11-22 17:23:55,27.11,Fraud,Processed
R0001741,P0255797,I0284816,C002958,2022-12-14 20:50:20,67.85,Customer Request,Processed
R0001742,P0105385,I0117376,C006386,2020-06-17 05:22:28,246.51,Billing Error,Processed
R0001743,P0263751,I0293680,C005208,2025-04-10 17:53:35,61.06,Duplicate Payment,Processed
R0001744,P0369208,I0410656,C003710,2023-02-28 15:04:29,44.85,Billing Error,Processed
R0001745,P0357273,I0397421,C009097,2023-07-14 02:38:19,228.58,Service Outage,Processed
R0001746,P0001021,I0001158,C008995,2026-01-15 08:13:02,114.98,Billing Error,Processed
R0001747,P0325733,I0362327,C003124,2022-07-03 17:04:05,286.35,Customer Request,Processed
R0001748,P0051757,I0057584,C008774,2021-02-07 14:16:00,7.99,Service Outage,Processed
R0001749,P0021516,I0023953,C009683,2024-06-06 00:28:58,69.62,Fraud,Processed
R0001750,P0156885,I0174728,C006211,2023-02-02 17:46:47,52.99,Service Outage,Processed
R0001751,P0329962,I0367058,C001471,2023-07-01 01:33:32,107.35,Fraud,Processed
R0001752,P0420168,I0467339,C003917,2024-06-24 15:14:42,40.95,Subscription Cancellation,Processed
R0001753,P0156422,I0174222,C001235,2022-11-11 06:00:49,133.52,Duplicate Payment,Processed
R0001754,P0130666,I0145485,C001374,2025-01-29 09:14:01,22.53,Duplicate Payment,Processed
R0001755,P0044084,I0049035,C006455,2024-01-27 03:04:40,29.75,Customer Request,Processed
R0001756,P0353381,I0393088,C007293,2022-04-16 10:06:40,32.51,Subscription Cancellation,Processed
R0001757,P0109139,I0121575,C007030,2023-04-05 11:49:30,273.9,Fraud,Processed
R0001758,P0203111,I0226089,C004160,2021-05-17 08:19:59,70.71,Duplicate Payment,Processed
R0001759,P0018582,I0020701,C005705,2025-01-28 12:06:26,148.35,Duplicate Payment,Processed
R0001760,P0313662,I0348989,C000410,2018-05-23 14:46:40,17.81,Billing Error,Processed
R0001761,P0142121,I0158349,C009982,2018-03-23 16:12:27,60.29,Service Outage,Processed
R0001762,P0120852,I0134582,C002530,2023-09-17 22:59:48,61.2,Billing Error,Processed
R0001763,P0338248,I0376217,C008643,2021-09-05 13:56:51,22.01,Customer Request,Processed
R0001764,P0403334,I0448689,C007280,2022-12-13 00:35:11,243.4,Billing Error,Processed
R0001765,P0312816,I0348067,C001400,2023-11-06 11:59:51,25.67,Fraud,Processed
R0001766,P0142789,I0159085,C000291,2019-08-20 07:51:12,34.32,Service Outage,Processed
R0001767,P0375650,I0417868,C004918,2025-10-31 14:59:34,59.18,Fraud,Processed
R0001768,P0021176,I0023578,C002211,2025-01-06 09:33:09,139.32,Customer Request,Processed
R0001769,P0254888,I0283781,C000727,2024-11-02 06:18:06,55.7,Duplicate Payment,Processed
R0001770,P0420211,I0467381,C009320,2020-12-31 22:00:48,103.06,Service Outage,Processed
R0001771,P0261028,I0290653,C005596,2021-12-29 22:51:46,67.85,Duplicate Payment,Processed
R0001772,P0174498,I0194321,C006412,2025-11-09 21:48:42,42.06,Service Outage,Processed
R0001773,P0224272,I0249626,C003739,2021-11-22 14:04:54,12.43,Fraud,Processed
R0001774,P0251284,I0279758,C007443,2024-04-18 06:04:04,152.22,Service Outage,Processed
R0001775,P0312840,I0348089,C001400,2025-06-29 11:59:51,11.25,Duplicate Payment,Processed
R0001776,P0068216,I0075981,C003074,2021-10-10 13:32:42,29.0,Subscription Cancellation,Processed
R0001777,P0214243,I0238470,C006711,2025-07-10 21:18:20,16.45,Fraud,Processed
R0001778,P0147527,I0164353,C005327,2021-11-25 01:08:58,31.32,Subscription Cancellation,Processed
R0001779,P0181869,I0202540,C001765,2024-02-28 18:00:50,115.2,Billing Error,Processed
R0001780,P0413598,I0460100,C005419,2022-11-11 16:50:15,264.44,Fraud,Processed
R0001781,P0372436,I0414270,C009537,2025-12-05 09:44:10,61.65,Duplicate Payment,Processed
R0001782,P0116088,I0129317,C004976,2024-08-23 18:04:49,81.02,Fraud,Processed
R0001783,P0389826,I0433640,C004066,2023-09-17 03:32:41,58.41,Customer Request,Processed
R0001784,P0370569,I0412183,C009346,2025-11-28 02:53:45,152.22,Customer Request,Processed
R0001785,P0027941,I0031122,C007067,2019-07-31 00:32:40,243.4,Customer Request,Processed
R0001786,P0394620,I0438987,C004341,2025-03-08 06:05:08,30.45,Fraud,Processed
R0001787,P0244287,I0271978,C002940,2022-11-01 16:55:44,93.71,Subscription Cancellation,Processed
R0001788,P0231364,I0257600,C005163,2023-09-05 16:55:01,370.64,Customer Request,Processed
R0001789,P0193664,I0215559,C006616,2025-03-25 05:59:48,124.29,Service Outage,Processed
R0001790,P0062253,I0069301,C000587,2023-10-08 01:29:24,14.87,Subscription Cancellation,Processed
R0001791,P0185279,I0206337,C004879,2021-05-27 06:14:07,31.9,Billing Error,Processed
R0001792,P0400837,I0445906,C008650,2021-09-26 06:01:51,63.72,Customer Request,Processed
R0001793,P0333314,I0370761,C004196,2019-12-28 18:18:25,441.61,Fraud,Processed
R0001794,P0153410,I0170847,C008668,2019-05-01 01:57:00,129.39,Fraud,Processed
R0001795,P0317285,I0353027,C008230,2024-10-01 11:01:07,65.11,Duplicate Payment,Processed
R0001796,P0341163,I0379475,C009061,2023-04-09 16:05:51,9.91,Fraud,Processed
R0001797,P0068765,I0076587,C005671,2023-07-06 04:18:30,60.53,Duplicate Payment,Processed
R0001798,P0339860,I0378031,C004597,2025-03-15 04:40:03,23.49,Duplicate Payment,Processed
R0001799,P0401313,I0446433,C005526,2025-02-10 10:49:13,144.98,Billing Error,Processed
R0001800,P0122531,I0136463,C007208,2020-09-03 07:46:19,28.19,Billing Error,Processed
R0001801,P0420924,I0468175,C009466,2025-04-08 10:56:13,181.59,Subscription Cancellation,Processed
R0001802,P0183425,I0204274,C005952,2024-04-02 07:34:12,401.35,Subscription Cancellation,Processed
R0001803,P0404356,I0449821,C000994,2018-10-20 06:15:46,10.82,Service Outage,Processed
R0001804,P0341145,I0379459,C009061,2021-11-22 16:05:51,23.1,Billing Error,Processed
R0001805,P0386604,I0430024,C009606,2024-08-07 12:15:07,1078.92,Fraud,Processed
R0001806,P0144452,I0160928,C002628,2020-09-27 00:23:26,20.8,Duplicate Payment,Processed
R0001807,P0257865,I0287099,C008864,2022-12-10 13:13:56,249.75,Duplicate Payment,Processed
R0001808,P0199083,I0221582,C000902,2025-11-15 21:38:26,10.95,Fraud,Processed
R0001809,P0035783,I0039803,C000680,2024-07-01 12:17:25,177.21,Subscription Cancellation,Processed
R0001810,P0331694,I0368969,C004347,2023-05-25 16:37:26,196.9,Billing Error,Processed
R0001811,P0215057,I0239386,C001931,2023-04-22 12:33:57,62.66,Duplicate Payment,Processed
R0001812,P0422755,I0470235,C000149,2024-09-09 07:07:26,24.88,Fraud,Processed
R0001813,P0141790,I0157983,C006479,2025-10-05 22:04:01,14.35,Billing Error,Processed
R0001814,P0355875,I0395863,C007644,2019-03-25 13:17:14,58.33,Duplicate Payment,Processed
R0001815,P0223221,I0248461,C001940,2023-06-01 15:31:14,12.48,Billing Error,Processed
R0001816,P0068307,I0076089,C003207,2025-09-08 12:00:25,367.68,Service Outage,Processed
R0001817,P0161152,I0179435,C003022,2025-04-17 09:50:07,23.93,Duplicate Payment,Processed
R0001818,P0341439,I0379775,C001101,2020-12-02 12:35:50,18.41,Fraud,Processed
R0001819,P0275445,I0306622,C008166,2020-11-02 00:32:35,33.35,Service Outage,Processed
R0001820,P0353183,I0392863,C003199,2024-08-06 01:31:48,24.92,Subscription Cancellation,Processed
R0001821,P0057184,I0063602,C007176,2025-12-25 23:30:38,42.66,Fraud,Processed
R0001822,P0184876,I0205889,C005531,2020-11-03 05:52:59,20.48,Fraud,Processed
R0001823,P0367547,I0408830,C008896,2025-09-30 02:34:49,63.72,Duplicate Payment,Processed
R0001824,P0391428,I0435418,C004348,2024-04-18 15:23:04,183.65,Fraud,Processed
R0001825,P0214294,I0238524,C000482,2022-06-04 08:48:26,44.85,Service Outage,Processed
R0001826,P0316076,I0351666,C009498,2025-06-20 03:40:09,33.35,Fraud,Processed
R0001827,P0117699,I0131091,C002298,2023-05-08 04:38:12,10.74,Subscription Cancellation,Processed
R0001828,P0068975,I0076818,C001485,2022-07-17 09:19:22,6.41,Service Outage,Processed
R0001829,P0410977,I0457201,C001104,2025-09-23 06:50:50,119.67,Duplicate Payment,Processed
R0001830,P0418399,I0465382,C009940,2024-06-16 13:24:36,14.33,Subscription Cancellation,Processed
R0001831,P0244573,I0272296,C009197,2024-06-07 21:25:19,105.38,Subscription Cancellation,Processed
R0001832,P0178410,I0198698,C005736,2024-12-16 15:44:19,74.44,Service Outage,Processed
R0001833,P0294050,I0327235,C000013,2024-02-28 03:51:34,58.4,Billing Error,Processed
R0001834,P0027094,I0030177,C004284,2023-09-10 13:06:07,109.65,Duplicate Payment,Processed
R0001835,P0111522,I0124240,C006470,2025-11-20 09:01:41,57.35,Subscription Cancellation,Processed
R0001836,P0254450,I0283280,C000714,2019-03-15 02:36:55,28.59,Customer Request,Processed
R0001837,P0057827,I0064328,C003310,2022-04-05 20:34:06,85.32,Subscription Cancellation,Processed
R0001838,P0378502,I0421002,C009414,2024-10-10 22:57:27,39.46,Billing Error,Processed
R0001839,P0123484,I0137517,C009517,2019-11-09 14:50:19,180.33,Fraud,Processed
R0001840,P0186310,I0207460,C000888,2020-07-20 07:50:32,6.9,Customer Request,Processed
R0001841,P0123220,I0137222,C004183,2024-08-31 16:10:51,50.88,Fraud,Processed
R0001842,P0225101,I0250574,C002552,2021-06-06 15:32:05,31.32,Duplicate Payment,Processed
R0001843,P0099907,I0111240,C004145,2023-11-09 22:00:38,63.72,Customer Request,Processed
R0001844,P0044437,I0049421,C009089,2023-02-17 07:25:01,268.92,Subscription Cancellation,Processed
R0001845,P0022817,I0025407,C005096,2025-10-06 11:50:20,64.9,Billing Error,Processed
R0001846,P0126200,I0140506,C001247,2024-03-17 08:44:04,144.61,Subscription Cancellation,Processed
R0001847,P0138303,I0154136,C005921,2025-12-14 23:30:27,133.52,Subscription Cancellation,Processed
R0001848,P0326596,I0363277,C001234,2023-03-15 02:43:15,62.66,Customer Request,Processed
R0001849,P0314756,I0350186,C002254,2025-05-15 03:02:14,139.32,Billing Error,Processed
R0001850,P0204938,I0228132,C004331,2024-04-17 14:24:59,122.54,Service Outage,Processed
R0001851,P0401619,I0446773,C003798,2023-05-06 10:24:01,546.2125000000001,Billing Error,Processed
R0001852,P0146959,I0163712,C009850,2025-04-29 14:47:00,94.47,Fraud,Processed
R0001853,P0239857,I0267045,C000503,2024-12-25 18:05:00,17.35,Customer Request,Processed
R0001854,P0119853,I0133475,C005797,2022-09-25 13:00:32,42.61,Customer Request,Processed
R0001855,P0077913,I0086731,C006042,2022-07-26 23:47:03,125.39,Billing Error,Processed
R0001856,P0258832,I0288195,C006005,2025-07-28 21:32:12,139.32,Subscription Cancellation,Processed
R0001857,P0038964,I0043354,C001282,2025-09-03 17:48:29,61.95,Duplicate Payment,Processed
R0001858,P0028025,I0031221,C002666,2023-11-11 13:16:25,61.57,Fraud,Processed
R0001859,P0096322,I0107225,C009233,2023-08-18 01:07:54,135.45,Customer Request,Processed
R0001860,P0070536,I0078576,C006265,2023-09-20 09:42:43,141.9,Billing Error,Processed
R0001861,P0277116,I0308495,C006847,2024-11-21 09:49:45,190.1,Duplicate Payment,Processed
R0001862,P0309549,I0344472,C009041,2022-05-06 19:10:17,118.68,Service Outage,Processed
R0001863,P0422520,I0469981,C007531,2022-06-10 18:40:17,345.51,Billing Error,Processed
R0001864,P0147595,I0164431,C004263,2026-01-03 15:27:08,25.88,Subscription Cancellation,Processed
R0001865,P0279137,I0310723,C002340,2025-05-24 15:26:14,24.49,Billing Error,Processed
R0001866,P0297919,I0331477,C000086,2022-04-19 00:54:10,891.61,Subscription Cancellation,Processed
R0001867,P0377233,I0419627,C003455,2024-09-11 18:31:10,64.46,Subscription Cancellation,Processed
R0001868,P0177139,I0197294,C008529,2022-07-01 14:22:51,491.89,Customer Request,Processed
R0001869,P0250542,I0278913,C004931,2019-07-02 05:08:26,137.0,Customer Request,Processed
R0001870,P0040896,I0045502,C003284,2025-11-20 10:26:47,61.95,Duplicate Payment,Processed
R0001871,P0359057,I0399405,C003200,2018-12-21 06:33:38,61.06,Fraud,Processed
R0001872,P0401956,I0447147,C005743,2019-03-16 23:50:19,40.95,Billing Error,Processed
R0001873,P0073266,I0081627,C000179,2025-10-25 22:17:59,264.14,Subscription Cancellation,Processed
R0001874,P0289599,I0322283,C006897,2025-01-19 01:13:18,42.12,Fraud,Processed
R0001875,P0330662,I0367831,C004837,2021-07-29 20:45:12,120.44,Billing Error,Processed
R0001876,P0332997,I0370406,C000653,2023-11-11 23:25:25,15.14,Fraud,Processed
R0001877,P0246712,I0274670,C002861,2022-12-14 17:45:39,255.18,Billing Error,Processed
R0001878,P0186442,I0207602,C003534,2021-08-28 19:30:10,31.9,Billing Error,Processed
R0001879,P0390273,I0434143,C005819,2022-10-28 02:02:19,59.94,Customer Request,Processed
R0001880,P0306188,I0340682,C000455,2025-11-22 18:48:11,94.57,Duplicate Payment,Processed
R0001881,P0363437,I0404250,C006761,2021-08-07 08:41:53,34.22,Customer Request,Processed
R0001882,P0228014,I0253817,C002825,2025-03-05 20:12:02,99.25,Service Outage,Processed
R0001883,P0243926,I0271568,C006277,2023-12-31 00:52:45,36.93,Service Outage,Processed
R0001884,P0318864,I0354765,C002028,2019-04-16 14:26:23,63.97,Fraud,Processed
R0001885,P0391863,I0435911,C009174,2021-07-09 18:41:00,139.32,Service Outage,Processed
R0001886,P0062030,I0069048,C001407,2025-02-27 17:12:37,18.51,Fraud,Processed
R0001887,P0044822,I0049853,C004912,2023-05-05 19:30:38,187.05,Fraud,Processed
R0001888,P0147730,I0164576,C005563,2025-05-03 20:37:47,721.79,Duplicate Payment,Processed
R0001889,P0256639,I0285747,C002589,2023-10-15 08:18:26,30.45,Billing Error,Processed
R0001890,P0318078,I0353907,C009569,2020-12-03 03:06:53,44.81,Duplicate Payment,Processed
R0001891,P0078911,I0087846,C001336,2025-02-04 13:11:08,12.7,Subscription Cancellation,Processed
R0001892,P0110808,I0123442,C004432,2026-01-25 15:12:51,191.73,Fraud,Processed
R0001893,P0045209,I0050305,C008103,2024-05-09 16:41:12,65.35,Billing Error,Processed
R0001894,P0367438,I0408707,C007268,2023-04-03 21:06:22,46.91,Customer Request,Processed
R0001895,P0135320,I0150747,C006178,2023-08-17 05:59:36,58.41,Service Outage,Processed
R0001896,P0281301,I0313149,C005940,2025-08-21 02:08:12,67.85,Fraud,Processed
R0001897,P0364483,I0405398,C002405,2023-02-25 00:42:02,24.83,Billing Error,Processed
R0001898,P0064962,I0072359,C006266,2020-11-06 09:11:24,201.66,Billing Error,Processed
R0001899,P0259967,I0289467,C005918,2023-02-08 12:20:01,38.12,Customer Request,Processed
R0001900,P0409816,I0455894,C003777,2023-03-14 00:08:56,66.14,Fraud,Processed
R0001901,P0420072,I0467234,C007395,2024-06-09 19:15:40,16.69,,Processed
R0001902,P0292293,I0325254,C003734,2024-01-24 21:33:06,58.85,Billing Error,Processed
R0001903,P0272564,I0303399,C008704,2021-04-06 15:34:03,112.42,Billing Error,Processed
R0001904,P0290449,I0323211,C001303,2025-11-28 19:11:56,46.67,Billing Error,Processed
R0001905,P0208274,I0231884,C005696,2023-04-27 20:29:28,523.95,Service Outage,Processed
R0001906,P0240644,I0267919,C004509,2021-03-11 04:16:12,23.56,Customer Request,Processed
R0001907,P0059710,I0066432,C002722,2020-09-16 13:37:04,148.35,Customer Request,Processed
R0001908,P0349582,I0388843,C000748,2025-06-29 03:25:58,64.48,Billing Error,Processed
R0001909,P0362040,I0402701,C001205,2025-07-18 11:13:42,74.66,Billing Error,Processed
R0001910,P0259021,I0288409,C002115,2023-08-24 09:13:01,31.9,Billing Error,Processed
R0001911,P0422253,I0469691,C002092,2025-12-22 21:50:29,72.37,Customer Request,Processed
R0001912,P0198353,I0220743,C009606,2025-06-05 19:53:26,86.9,Subscription Cancellation,Processed
R0001913,P0245662,I0273517,C001797,2022-08-12 15:24:25,171.94,Service Outage,Processed
R0001914,P0024680,I0027477,C002942,2018-03-21 18:40:04,21.92,Billing Error,Processed
R0001915,P0330578,I0367743,C007094,2024-12-22 01:55:51,466.57,Duplicate Payment,Processed
R0001916,P0385483,I0428772,C005754,2025-07-13 16:18:00,214.52,Subscription Cancellation,Processed
R0001917,P0426282,I0474123,C005460,2023-06-03 12:19:39,26.95,Fraud,Processed
R0001918,P0239963,I0267158,C007737,2024-01-02 20:11:37,33.35,Subscription Cancellation,Processed
R0001919,P0047909,I0053382,C008679,2025-09-08 21:04:37,51.59,Subscription Cancellation,Processed
R0001920,P0395079,I0439497,C001661,2025-11-10 13:07:21,12.8,Duplicate Payment,Processed
R0001921,P0403693,I0449086,C007057,2024-07-22 19:58:15,42.9,Service Outage,Processed
R0001922,P0048776,I0054305,C001569,2023-01-22 13:00:44,30.02,Customer Request,Processed
R0001923,P0359538,I0399942,C009774,2021-08-22 15:03:44,139.32,Service Outage,Processed
R0001924,P0037391,I0041599,C004438,2024-11-17 17:12:52,148.35,Fraud,Processed
R0001925,P0404605,I0450089,C002400,2022-12-15 21:54:46,24.36,Service Outage,Processed
R0001926,P0122179,I0136066,C001825,2022-09-06 10:49:56,23.76,Billing Error,Processed
R0001927,P0171411,I0190862,C008121,2022-11-21 08:15:47,135.45,Service Outage,Processed
R0001928,P0401995,I0447193,C005743,2022-12-11 23:50:19,15.2,Billing Error,Processed
R0001929,P0340848,I0379121,C002799,2025-01-04 00:03:47,38.36,Billing Error,Processed
R0001930,P0099355,I0110607,C006284,2019-07-16 08:05:19,61.95,Service Outage,Processed
R0001931,P0070977,I0079062,C006259,2024-11-24 14:05:09,236.55,Duplicate Payment,Processed
R0001932,P0137551,I0153261,C008970,2024-01-16 09:40:25,64.9,Fraud,Processed
R0001933,P0141025,I0157144,C004795,2024-01-03 12:30:44,48.98,Billing Error,Processed
R0001934,P0027683,I0030851,C003777,2024-12-20 01:07:28,54.28,Service Outage,Processed
R0001935,P0373922,I0415947,C005704,2026-01-06 02:25:54,28.9,Subscription Cancellation,Processed
R0001936,P0115644,I0128851,C007916,2024-01-11 01:23:12,34.22,Service Outage,Processed
R0001937,P0341413,I0379750,C000259,2024-03-20 10:09:51,372.01,Customer Request,Processed
R0001938,P0175108,I0195006,C001695,2025-11-16 18:51:50,272.03,Customer Request,Processed
R0001939,P0145160,I0161715,C006203,2022-12-12 01:14:46,194.52,Subscription Cancellation,Processed
R0001940,P0149671,I0166752,C007197,2024-12-21 13:34:57,286.35,Billing Error,Processed
R0001941,P0086398,I0096123,C009350,2022-04-09 01:13:04,35.72,Billing Error,Processed
R0001942,P0414946,I0461577,C009606,2021-09-07 17:30:39,48.73,Billing Error,Processed
R0001943,P0029196,I0032502,C008420,2023-02-25 18:40:20,61.95,Fraud,Processed
R0001944,P0185404,I0206488,C001656,2021-02-15 17:39:18,13.25,Duplicate Payment,Processed
R0001945,P0298850,I0332505,C007118,2021-07-21 15:18:50,30.31,Billing Error,Processed
R0001946,P0209177,I0232911,C002094,2023-11-18 05:15:58,61.95,Subscription Cancellation,Processed
R0001947,P0391943,I0436003,C004429,2023-03-05 02:17:39,177.21,Subscription Cancellation,Processed
R0001948,P0124252,I0138374,C001471,2023-03-25 02:20:03,40.75,Duplicate Payment,Processed
R0001949,P0361363,I0401958,C007645,2024-07-19 16:41:58,218.9,Fraud,Processed
R0001950,P0098353,I0109494,C009923,2024-06-18 05:06:27,21.59,Fraud,Processed
R0001951,P0030914,I0034430,C008195,2020-06-18 16:42:31,439.12,Service Outage,Processed
R0001952,P0428569,I0476703,C007958,2024-05-09 19:31:36,37.78,Subscription Cancellation,Processed
R0001953,P0112574,I0125407,C006984,2023-02-09 06:13:31,23.89,Customer Request,Processed
R0001954,P0134898,I0150269,C006876,2024-04-10 14:52:16,13.1,Customer Request,Processed
R0001955,P0001469,I0001645,C002548,2021-01-10 11:37:17,117.84,Subscription Cancellation,Processed
