TicketID,CustomerID,AgentID,Category,Priority,Status,CreatedDate,ResolvedDate,ResolutionHours,CustomerSatisfaction
T0001710,C000875,E00653,Bug Report,Medium,Resolved,2021-10-27 10:11:18,2021-11-01 16:11:18,126.0,5
T0001711,C000875,E00787,Account,Medium,Resolved,2021-09-11 02:09:51,2021-09-19 06:09:51,196.0,4
T0001712,C000876,E00553,Bug Report,High,Open,2024-01-05 18:30:31,2024-01-08 00:30:31,54.0,2
T0001713,C000876,E01180,Billing,Critical,Resolved,2024-09-12 09:39:09,2024-09-20 00:39:09,183.0,4
T0001714,C000876,E01078,Performance,Low,Resolved,2025-10-11 00:50:24,2025-10-17 20:50:24,164.0,3
T0001715,C000876,E00433,Account,Medium,Resolved,2025-07-20 17:18:29,2025-07-28 21:18:29,196.0,5
T0001716,C000877,E01060,Bug Report,High,Resolved,2020-11-18 03:05:49,2020-11-24 02:05:49,143.0,2
T0001717,C000877,E00792,Billing,Medium,Closed,2023-07-05 11:24:09,2023-07-14 22:24:09,227.0,1
T0001718,C000877,E01250,Feature Request,Low,Closed,2022-07-20 14:04:58,2022-07-22 13:04:58,47.0,1
T0001719,C000878,E01087,Billing,Medium,Closed,2025-09-11 12:44:34,2025-09-15 09:44:34,93.0,2
T0001720,C000878,E01046,Bug Report,Medium,Resolved,2025-09-30 11:53:11,2025-10-01 15:53:11,28.0,1
T0001721,C000879,E01180,Feature Request,Medium,Resolved,2023-01-13 06:04:56,2023-01-22 20:04:56,230.0,1
T0001722,C000879,E00787,Account,Medium,Resolved,2025-08-10 20:26:32,2025-08-11 01:26:32,5.0,5
T0001723,C000880,E00842,Account,Medium,Pending,2020-05-15 11:46:32,2020-05-21 22:46:32,155.0,1
T0001724,C000881,E00426,Bug Report,Medium,Resolved,2021-08-19 13:50:05,2021-08-21 23:50:05,58.0,4
T0001725,C000881,E01187,Security,Medium,Resolved,2020-08-21 05:03:28,2020-08-25 06:03:28,97.0,5
T0001726,C000882,E01313,Bug Report,Low,Resolved,2023-05-05 13:37:42,2023-05-07 10:37:42,45.0,5
T0001727,C000883,E00710,Feature Request,Low,Resolved,2023-12-19 18:58:05,2023-12-22 06:58:05,60.0,2
T0001728,C000883,E00725,Bug Report,Low,Open,2024-08-14 19:07:43,2024-08-23 12:07:43,209.0,2
T0001729,C000883,E00943,Technical,High,Resolved,2025-05-21 21:21:29,2025-05-26 16:21:29,115.0,2
T0001730,C000883,E01187,Bug Report,Low,Resolved,2025-06-05 09:40:49,2025-06-05 12:40:49,3.0,2
T0001731,C000883,E00613,Technical,Medium,Pending,2025-05-12 19:52:43,2025-05-17 10:52:43,111.0,4
T0001732,C000884,E01036,Technical,Medium,Resolved,2025-04-12 13:34:49,2025-04-14 17:34:49,52.0,5
T0001733,C000884,E00186,Performance,High,Resolved,2023-12-25 12:14:14,2023-12-26 05:14:14,17.0,2
T0001734,C000884,E00553,Bug Report,High,Open,2024-11-04 07:08:03,2024-11-11 00:08:03,161.0,5
T0001735,C000885,E01250,Technical,Low,Resolved,2025-06-26 04:20:50,2025-06-27 19:20:50,39.0,4
T0001736,C000885,E00913,Account,Medium,Resolved,2024-10-27 12:24:14,2024-11-03 01:24:14,157.0,4
T0001737,C000885,E00039,Bug Report,Medium,Closed,2024-07-17 18:28:41,2024-07-22 21:28:41,123.0,4
T0001738,C000885,E00157,Technical,Medium,Resolved,2024-12-08 23:59:06,2024-12-11 23:59:06,72.0,3
T0001739,C000885,E00360,Security,Low,Resolved,2025-01-24 17:09:40,2025-02-01 12:09:40,187.0,2
T0001740,C000886,E01115,Technical,High,Resolved,2024-12-26 14:01:51,2025-01-05 06:01:51,232.0,4
T0001741,C000886,E00478,Account,Low,Open,2025-05-30 23:13:42,2025-06-09 05:13:42,222.0,2
T0001742,C000886,E00659,Feature Request,Medium,Pending,2025-11-02 11:29:33,2025-11-10 18:29:33,199.0,2
T0001743,C000887,E00481,Performance,High,Pending,2025-02-25 05:36:31,2025-03-05 13:36:31,200.0,1
T0001744,C000887,E01078,Technical,Low,Resolved,2025-06-09 15:39:41,2025-06-16 23:39:41,176.0,1
T0001745,C000888,E00610,Feature Request,Low,Open,2023-09-26 11:56:25,2023-10-06 04:56:25,233.0,5
T0001746,C000888,E00929,Account,Low,Resolved,2024-08-31 22:41:37,2024-09-03 05:41:37,55.0,5
T0001747,C000889,E00560,Bug Report,Low,Resolved,2020-07-22 02:50:22,2020-07-29 23:50:22,189.0,3
T0001748,C000889,E01316,Billing,Medium,Resolved,2025-03-21 21:26:44,2025-03-26 14:26:44,113.0,4
T0001749,C000889,E01115,Billing,Low,Closed,2019-07-10 04:45:35,2019-07-19 03:45:35,215.0,2
T0001750,C000889,E00233,Technical,Medium,Resolved,2023-09-22 10:56:49,2023-09-25 20:56:49,82.0,3
T0001751,C000890,E00950,Account,Medium,Resolved,2024-06-29 18:42:22,2024-07-03 08:42:22,86.0,5
T0001752,C000890,E00211,Account,Medium,Open,2023-06-10 03:51:05,2023-06-13 22:51:05,91.0,5
T0001753,C000890,E00350,Billing,Critical,Resolved,2025-05-20 15:40:42,2025-05-27 11:40:42,0.05,1
T0001754,C000890,E00977,Account,Low,Resolved,2023-12-03 18:47:57,2023-12-08 18:47:57,120.0,1
T0001755,C000890,E00560,Bug Report,Low,Closed,2025-12-22 18:16:54,2025-12-26 14:16:54,92.0,1
T0001756,C000891,E00733,Performance,Medium,Resolved,2019-11-27 07:22:46,2019-11-29 04:22:46,45.0,2
T0001757,C000892,E01109,Technical,High,Pending,2023-07-04 07:19:00,2023-07-11 10:19:00,171.0,5
T0001758,C000892,E01187,Account,Critical,Resolved,2024-09-24 05:47:13,2024-10-03 01:47:13,212.0,4
T0001759,C000892,E01218,Technical,Critical,Pending,2025-09-11 22:16:32,2025-09-14 21:16:32,71.0,4
T0001760,C000893,E00497,Technical,Low,Resolved,2023-06-19 16:11:47,2023-06-23 16:11:47,96.0,2
T0001761,C000893,E01246,Technical,Low,Resolved,2025-05-20 02:15:17,2025-05-24 02:15:17,96.0,4
T0001762,C000894,E01032,Performance,Medium,Resolved,2024-04-14 17:33:11,2024-04-23 21:33:11,220.0,5
T0001763,C000894,E00878,Performance,Low,Resolved,2025-08-23 04:16:14,2025-08-26 03:16:14,71.0,5
T0001764,C000894,E00201,Billing,Critical,Resolved,2024-09-20 21:46:32,2024-09-28 03:46:32,174.0,4
T0001765,C000895,E00267,Account,Medium,Resolved,2023-08-14 12:23:27,2023-08-18 02:23:27,86.0,4
T0001766,C000895,E00592,Technical,Critical,Closed,2024-07-18 13:39:09,2024-07-24 22:39:09,153.0,5
T0001767,C000895,E00208,Technical,Low,Open,2022-07-10 07:39:43,2022-07-15 19:39:43,132.0,5
T0001768,C000896,E00162,Account,High,Resolved,2025-10-29 04:31:45,2025-11-02 19:31:45,111.0,3
T0001769,C000896,E00299,Billing,Medium,Closed,2025-10-28 08:38:32,2025-11-05 13:38:32,197.0,5
T0001770,C000898,E01140,Security,Medium,Resolved,2025-10-19 02:58:18,2025-10-20 21:58:18,43.0,2
T0001771,C000899,E00175,Performance,Medium,Resolved,2025-10-25 15:40:12,2025-11-04 01:40:12,226.0,2
T0001772,C000899,E01078,Technical,Low,Resolved,2025-05-01 19:02:28,2025-05-06 04:02:28,105.0,4
T0001773,C000900,E01002,Feature Request,High,Resolved,2025-05-13 06:43:17,2025-05-19 00:43:17,138.0,5
T0001774,C000901,E00951,Security,High,Resolved,2025-02-06 21:13:36,2025-02-12 08:13:36,131.0,5
T0001775,C000902,E00648,Technical,Low,Resolved,2025-02-23 03:48:07,2025-03-01 13:48:07,154.0,5
T0001776,C000902,E01154,Bug Report,Medium,Closed,2020-02-09 19:10:25,2020-02-17 13:10:25,186.0,5
T0001777,C000902,E00299,Account,Medium,Resolved,2023-05-20 08:48:40,2023-05-24 00:48:40,88.0,4
T0001778,C000903,E00290,Billing,Low,Open,2025-09-14 13:25:28,2025-09-20 14:25:28,145.0,3
T0001779,C000903,E00261,Feature Request,High,Open,2022-11-11 02:14:59,2022-11-11 14:14:59,140.0,4
T0001780,C000904,E00757,Account,High,Resolved,2025-12-05 02:58:43,2025-12-06 00:58:43,22.0,2
T0001781,C000904,E01269,Account,Medium,Pending,2024-09-30 23:34:54,2024-10-04 08:34:54,81.0,2
T0001782,C000904,E00687,Security,Medium,Resolved,2025-09-08 14:44:19,2025-09-13 23:44:19,129.0,5
T0001783,C000904,E00162,Account,High,Resolved,2025-02-10 23:56:37,2025-02-16 02:56:37,123.0,1
T0001784,C000904,E01219,Performance,Critical,Resolved,2025-06-10 00:46:26,2025-06-16 15:46:26,159.0,3
T0001785,C000905,E00850,Account,Medium,Resolved,2021-09-03 20:46:15,2021-09-10 08:46:15,156.0,2
T0001786,C000906,E00866,Performance,Medium,Resolved,2025-11-18 08:30:54,2025-11-19 04:30:54,20.0,4
T0001787,C000907,E00980,Bug Report,High,Resolved,2025-04-03 16:29:08,2025-04-09 11:29:08,139.0,5
T0001788,C000907,E01235,Account,Medium,Resolved,2025-03-12 08:26:23,2025-03-20 15:26:23,199.0,2
T0001789,C000907,E00462,Bug Report,Medium,Resolved,2024-07-19 00:10:28,2024-07-21 15:10:28,63.0,2
T0001790,C000908,E01144,Account,Critical,Resolved,2024-10-03 20:14:14,2024-10-04 23:14:14,27.0,2
T0001791,C000908,E00186,Performance,High,Resolved,2025-06-05 13:42:12,2025-06-07 17:42:12,52.0,3
T0001792,C000908,E00782,Feature Request,Medium,Resolved,2023-09-13 13:21:41,2023-09-22 16:21:41,219.0,2
T0001793,C000908,E00256,Security,Medium,Pending,2023-09-21 17:48:52,2023-09-28 10:48:52,161.0,5
T0001794,C000909,E00748,Account,Medium,Pending,2023-11-12 07:19:37,2023-11-17 03:19:37,116.0,2
T0001795,C000910,E01316,Billing,High,Resolved,2025-10-10 22:05:57,2025-10-20 05:05:57,223.0,2
T0001796,C000910,E00712,Bug Report,Medium,Open,2025-07-30 15:56:08,2025-08-07 06:56:08,183.0,4
T0001797,C000911,E01215,Bug Report,Medium,Pending,2025-03-12 23:02:19,2025-03-18 01:02:19,122.0,5
T0001798,C000912,E00239,Performance,Medium,Resolved,2024-06-02 16:51:16,2024-06-04 23:51:16,55.0,4
T0001799,C000912,E01316,Performance,Low,Closed,2024-11-08 08:00:35,2024-11-12 12:00:35,100.0,3
T0001800,C000912,E00977,Bug Report,Medium,Pending,2023-10-18 09:48:33,2023-10-26 16:48:33,199.0,4
T0001801,C000913,E00882,Bug Report,High,Closed,2025-03-14 08:06:06,2025-03-15 10:06:06,26.0,4
T0001802,C000913,E00780,Security,Low,Pending,2023-10-21 13:48:05,2023-10-27 15:48:05,146.0,4
T0001803,C000914,E00952,Technical,Low,Resolved,2022-08-03 14:00:31,2022-08-09 12:00:31,142.0,5
T0001804,C000914,E00039,Security,High,Pending,2024-11-03 18:38:58,2024-11-12 04:38:58,202.0,4
T0001805,C000914,E00347,Account,Medium,Open,2025-08-25 13:02:40,2025-09-02 18:02:40,197.0,2
T0001806,C000914,E00082,Bug Report,Low,Resolved,2022-09-15 12:33:19,2022-09-22 10:33:19,166.0,1
T0001807,C000915,E00866,Account,Medium,Closed,2025-03-24 05:11:44,2025-03-29 20:11:44,135.0,3
T0001808,C000916,E00766,Security,Low,Resolved,2023-05-18 02:10:40,2023-05-24 15:10:40,157.0,4
T0001809,C000916,E00230,Account,High,Resolved,2025-03-28 08:46:38,2025-04-02 15:46:38,127.0,5
T0001810,C000916,E00698,Feature Request,Low,Resolved,2022-04-07 16:01:38,2022-04-11 07:01:38,87.0,1
T0001811,C000916,E00258,Performance,Medium,Resolved,2022-10-26 08:41:31,2022-10-31 13:41:31,125.0,1
T0001812,C000917,E00256,Billing,Low,Closed,2021-12-16 14:53:01,2021-12-16 18:53:01,4.0,5
T0001813,C000918,E00521,Security,Low,Resolved,2024-12-23 11:49:37,2024-12-31 15:49:37,196.0,3
T0001814,C000918,E00545,Billing,Medium,Resolved,2024-03-07 00:20:30,2024-03-10 10:20:30,82.0,4
T0001815,C000919,E00415,Performance,Critical,Pending,2025-06-29 19:43:54,2025-07-02 11:43:54,64.0,3
T0001816,C000919,E00625,Billing,Medium,Closed,2025-09-14 16:40:35,2025-09-15 10:40:35,18.0,2
T0001817,C000919,E00382,Technical,Medium,Resolved,2025-11-16 10:43:48,2025-11-21 03:43:48,113.0,3
T0001818,C000919,E01021,Security,Critical,Resolved,2025-10-31 21:32:08,2025-11-07 22:32:08,169.0,2
T0001819,C000919,E00648,Feature Request,Low,Resolved,2025-07-16 12:38:05,2025-07-20 13:38:05,97.0,5
T0001820,C000920,E01246,Feature Request,Low,Resolved,2025-10-15 15:56:47,2025-10-17 09:56:47,42.0,3
T0001821,C000920,E00049,Security,Medium,Resolved,2025-06-24 03:50:08,2025-06-24 07:50:08,4.0,3
T0001822,C000921,E01192,Technical,Medium,Resolved,2022-11-11 10:26:43,2022-11-19 07:26:43,189.0,5
T0001823,C000921,E00426,Billing,Medium,Pending,2023-01-21 05:30:37,2023-01-22 03:30:37,22.0,2
T0001824,C000921,E00492,Account,Low,Closed,2020-09-29 04:35:05,2020-10-01 08:35:05,52.0,2
T0001825,C000921,E01183,Bug Report,Medium,Closed,2024-05-07 18:43:38,2024-05-13 12:43:38,138.0,3
T0001826,C000922,E00208,Technical,Low,Closed,2020-05-11 07:38:29,2020-05-15 01:38:29,90.0,1
T0001827,C000922,E01304,Bug Report,High,Open,2019-08-31 10:58:39,2019-08-31 15:58:39,5.0,4
T0001828,C000922,E00205,Bug Report,Low,Resolved,2019-07-12 18:55:27,2019-07-18 08:55:27,134.0,3
T0001829,C000922,E00374,Security,Low,Closed,2021-08-05 10:01:46,2021-08-14 09:01:46,215.0,5
T0001830,C000923,E00943,Feature Request,High,Resolved,2025-02-04 13:55:18,2025-02-10 09:55:18,140.0,1
T0001831,C000923,E01109,Feature Request,Medium,Resolved,2024-07-05 06:12:42,2024-07-13 20:12:42,206.0,4
T0001832,C000923,E01144,Account,Medium,Resolved,2024-08-02 17:35:07,2024-08-06 09:35:07,88.0,1
T0001833,C000924,E00696,Security,Medium,Resolved,2025-12-10 09:55:46,2025-12-11 08:55:46,23.0,1
T0001834,C000925,E00328,Technical,Medium,Resolved,2022-03-15 12:44:39,2022-03-19 10:44:39,94.0,1
T0001835,C000925,E00712,Performance,Medium,Closed,2024-10-04 11:49:17,2024-10-07 00:49:17,61.0,1
T0001836,C000926,E00794,Billing,High,Resolved,2025-11-29 13:26:02,2025-12-04 18:26:02,125.0,2
T0001837,C000927,E01087,Billing,High,Resolved,2021-02-02 23:05:55,2021-02-05 08:05:55,57.0,5
T0001838,C000927,E00046,Technical,Low,Resolved,2022-02-14 00:53:49,2022-02-14 20:53:49,20.0,4
T0001839,C000927,E00478,Security,Medium,Open,2021-10-18 03:43:18,2021-10-18 15:43:18,20.0,5
T0001840,C000930,E01194,Performance,Low,Closed,2025-10-01 21:51:17,2025-10-10 15:51:17,210.0,3
T0001841,C000930,E00842,Billing,High,Resolved,2022-05-27 13:42:59,2022-05-29 12:42:59,47.0,1
T0001842,C000930,E00021,Billing,High,Resolved,2024-05-20 13:20:00,2024-05-29 14:20:00,217.0,4
T0001843,C000931,E01171,Billing,Medium,Open,2020-08-15 08:08:16,2020-08-21 15:08:16,151.0,5
T0001844,C000932,E01271,Billing,Low,Resolved,2020-04-07 22:32:09,2020-04-08 23:32:09,25.0,3
T0001845,C000932,E01281,Feature Request,Low,Resolved,2024-10-22 08:06:02,2024-10-26 07:06:02,95.0,2
T0001846,C000932,E00364,Billing,Medium,Resolved,2022-12-10 12:49:55,2022-12-18 05:49:55,185.0,3
T0001847,C000932,E00787,Bug Report,Low,Resolved,2025-09-08 20:55:11,2025-09-16 23:55:11,195.0,4
T0001848,C000932,E00895,Security,Low,Resolved,2020-12-01 23:20:39,2020-12-10 05:20:39,198.0,3
T0001849,C000934,E00977,Performance,Low,Resolved,2023-08-17 02:14:02,2023-08-21 02:14:02,96.0,3
T0001850,C000935,E00009,Technical,Low,Resolved,2022-11-24 21:35:07,2022-12-04 07:35:07,226.0,5
T0001851,C000936,E01115,Account,Medium,Resolved,2025-12-15 09:27:05,2025-12-23 10:27:05,193.0,2
T0001852,C000936,E01316,Feature Request,Medium,Closed,2025-11-11 13:27:31,2025-11-18 02:27:31,157.0,2
T0001853,C000936,E00082,Technical,High,Resolved,2025-11-22 09:24:39,2025-11-30 02:24:39,185.0,2
T0001854,C000937,E00049,Bug Report,Medium,Resolved,2024-02-02 22:13:36,2024-02-07 06:13:36,104.0,1
T0001855,C000937,E00374,Feature Request,Low,Open,2024-10-25 06:09:00,2024-10-27 06:09:00,48.0,5
T0001856,C000938,E00987,Technical,Low,Open,2025-03-10 04:35:32,2025-03-18 05:35:32,193.0,3
T0001857,C000938,E01155,Bug Report,High,Resolved,2024-10-30 01:27:12,2024-11-01 13:27:12,60.0,5
T0001858,C000939,E01250,Billing,Low,Resolved,2024-01-12 00:12:26,2024-01-15 04:12:26,76.0,1
T0001859,C000940,E00039,Account,Medium,Pending,2020-02-10 15:58:03,2020-02-12 22:58:03,55.0,4
T0001860,C000940,E00478,Bug Report,Medium,Resolved,2022-05-31 19:09:26,2022-06-08 07:09:26,180.0,2
T0001861,C000940,E00009,Technical,High,Closed,2021-07-08 02:15:09,2021-07-10 10:15:09,56.0,3
T0001862,C000942,E00219,Technical,Medium,Resolved,2025-09-11 15:06:48,2025-09-15 09:06:48,90.0,1
T0001863,C000942,E00915,Technical,Medium,Resolved,2025-09-02 02:53:44,2025-09-11 11:53:44,225.0,1
T0001864,C000942,E00362,Security,High,Resolved,2025-12-06 21:54:42,2025-12-09 19:54:42,70.0,3
T0001865,C000943,E00021,Bug Report,Medium,Resolved,2022-09-17 23:52:30,2022-09-20 02:52:30,51.0,5
T0001866,C000944,E00316,Account,High,Resolved,2025-09-04 02:36:29,2025-09-09 19:36:29,137.0,3
T0001867,C000944,E00303,Performance,High,Resolved,2023-12-15 23:41:07,2023-12-21 08:41:07,129.0,5
T0001868,C000945,E01187,Security,Medium,Resolved,2021-11-26 04:01:34,2021-11-29 20:01:34,88.0,4
T0001869,C000945,E00066,Performance,Medium,Resolved,2023-02-11 07:44:17,2023-02-16 17:44:17,130.0,4
T0001870,C000945,E01143,Performance,Critical,Resolved,2022-01-09 14:26:44,2022-01-12 00:26:44,58.0,2
T0001871,C000945,E00046,Feature Request,Medium,Resolved,2022-03-23 22:46:25,2022-04-01 04:46:25,198.0,5
T0001872,C000946,E00356,Feature Request,Low,Resolved,2024-06-13 02:56:42,2024-06-21 14:56:42,204.0,2
T0001873,C000947,E00194,Security,Medium,Closed,2020-01-29 19:52:00,2020-02-06 09:52:00,182.0,3
T0001874,C000949,E00929,Technical,High,Closed,2021-10-30 13:13:48,2021-11-03 04:13:48,87.0,4
T0001875,C000949,E00285,Security,Low,Resolved,2023-05-04 21:35:15,2023-05-07 22:35:15,73.0,1
T0001876,C000950,E00859,Performance,Medium,Resolved,2024-11-14 16:13:56,2024-11-15 19:13:56,27.0,3
T0001877,C000952,E00952,Bug Report,Low,Resolved,2021-04-22 11:20:06,2021-04-29 01:20:06,158.0,2
T0001878,C000952,E00753,Technical,High,Open,2021-05-09 18:44:29,2021-05-13 06:44:29,84.0,4
T0001879,C000952,E01115,Security,High,Resolved,2021-01-17 16:51:28,2021-01-26 09:51:28,209.0,2
T0001880,C000952,E00484,Performance,Medium,Resolved,2023-10-01 16:05:19,2023-10-01 17:05:19,1.0,2
T0001881,C000953,E01281,Security,Medium,Resolved,2025-11-07 06:24:40,2025-11-16 13:24:40,223.0,4
T0001882,C000953,E00548,Feature Request,Medium,Closed,2022-03-22 03:28:19,2022-03-30 06:28:19,195.0,3
T0001883,C000953,E00290,Billing,Medium,Pending,2024-05-16 11:54:28,2024-05-25 20:54:28,225.0,1
T0001884,C000953,E00648,Security,Medium,Pending,2023-07-01 03:25:29,2023-07-08 08:25:29,173.0,1
T0001885,C000953,E00781,Feature Request,Low,Open,2021-09-26 06:32:21,2021-09-27 23:32:21,41.0,5
T0001886,C000954,E00258,Feature Request,Medium,Resolved,2025-12-18 02:12:40,2025-12-19 00:12:40,22.0,5
T0001887,C000955,E01269,Account,Low,Open,2023-06-16 16:00:25,2023-06-18 09:00:25,41.0,4
T0001888,C000955,E00980,Billing,Low,Resolved,2024-06-18 15:56:07,2024-06-27 20:56:07,221.0,4
T0001889,C000956,E00186,Performance,Low,Resolved,2025-08-07 11:26:22,2025-08-10 13:26:22,74.0,5
T0001890,C000957,E00039,Technical,Low,Pending,2021-03-18 02:35:32,2021-03-17 21:35:32,-5.0,2
T0001891,C000957,E00969,Feature Request,Medium,Closed,2021-07-06 16:41:14,2021-07-11 19:41:14,123.0,2
T0001892,C000957,E01087,Technical,Low,Resolved,2024-10-08 08:05:14,2024-10-12 04:05:14,92.0,4
T0001893,C000959,E00414,Account,Medium,Closed,2025-07-09 02:52:53,2025-07-14 15:52:53,133.0,1
T0001894,C000959,E00414,Security,Medium,Closed,2022-10-11 06:12:13,2022-10-16 23:12:13,137.0,1
T0001895,C000960,E00597,Performance,Low,Closed,2025-04-21 06:27:31,2025-04-28 13:27:31,175.0,2
T0001896,C000960,E00186,Feature Request,High,Resolved,2025-06-09 05:38:38,2025-06-09 15:38:38,10.0,4
T0001897,C000960,E00221,Security,High,Resolved,2025-04-13 22:00:58,2025-04-17 22:00:58,96.0,4
T0001898,C000961,E00360,Billing,Low,Resolved,2025-03-04 07:20:21,2025-03-11 02:20:21,163.0,3
T0001899,C000962,E00288,Billing,Low,Resolved,2023-12-06 23:37:36,2023-12-11 15:37:36,112.0,5
T0001900,C000962,E01140,Security,Low,Resolved,2024-06-26 23:51:06,2024-07-06 10:51:06,227.0,5
T0001901,C000962,E00566,Security,Low,Resolved,2023-05-21 13:15:43,2023-05-27 23:15:43,154.0,4
T0001902,C000962,E01235,Account,Low,Resolved,2023-08-27 09:34:47,2023-09-05 09:34:47,216.0,3
T0001903,C000962,E01115,Bug Report,High,Pending,2023-07-24 00:27:00,2023-07-28 08:27:00,104.0,1
T0001904,C000963,E00321,Account,Medium,Pending,2023-12-23 14:51:26,2023-12-30 18:51:26,172.0,5
T0001905,C000963,E00521,Bug Report,Low,Pending,2022-12-30 12:12:26,2023-01-06 16:12:26,172.0,2
T0001906,C000965,E00221,Bug Report,Medium,Closed,2023-10-05 16:24:44,2023-10-07 14:24:44,46.0,2
T0001907,C000965,E00928,Account,High,Resolved,2024-05-05 00:21:36,2024-05-11 06:21:36,150.0,1
T0001908,C000967,E01125,Performance,Medium,Open,2025-12-01 21:43:17,2025-12-08 21:43:17,168.0,3
T0001909,C000968,E01271,Account,High,Open,2024-09-26 09:09:48,2024-10-04 20:09:48,203.0,3
T0001910,C000968,E00177,Feature Request,Medium,Pending,2025-10-12 22:28:54,2025-10-13 17:28:54,19.0,4
T0001911,C000968,E00188,Security,Medium,Resolved,2024-03-31 12:12:40,2024-04-10 09:12:40,237.0,3
T0001912,C000969,E00659,Technical,Medium,Closed,2025-04-07 11:06:10,2025-04-07 23:06:10,12.0,2
T0001913,C000969,E00485,Technical,High,Closed,2025-06-25 06:15:49,2025-07-03 08:15:49,194.0,1
T0001914,C000969,E00610,Billing,Low,Open,2025-02-21 09:10:28,2025-02-27 06:10:28,141.0,2
T0001915,C000970,E00482,Bug Report,High,Pending,2025-12-27 17:22:48,2026-01-04 00:22:48,175.0,1
T0001916,C000970,E01331,Security,Medium,Pending,2025-09-02 02:11:46,2025-09-09 19:11:46,185.0,3
T0001917,C000970,E00798,Technical,Medium,Resolved,2025-01-04 11:50:36,2025-01-09 02:50:36,111.0,1
T0001918,C000970,E00205,Feature Request,Medium,Resolved,2025-08-27 17:13:51,2025-08-28 03:13:51,10.0,5
T0001919,C000971,E00360,Account,Medium,Resolved,2025-05-19 05:18:27,2025-05-21 19:18:27,62.0,3
T0001920,C000971,E00046,Security,High,Resolved,2025-02-19 04:46:38,2025-02-20 02:46:38,22.0,5
T0001921,C000971,E01218,Security,High,Resolved,2024-12-29 17:14:08,2025-01-06 15:14:08,190.0,2
T0001922,C000972,E01155,Billing,Medium,Resolved,2025-09-07 07:34:07,2025-09-09 22:34:07,63.0,5
T0001923,C000973,E00170,Account,High,Resolved,2023-07-05 17:34:07,2023-07-14 05:34:07,204.0,3
T0001924,C000973,E01018,Security,Low,Resolved,2025-10-29 12:19:01,2025-11-06 20:19:01,200.0,3
T0001925,C000973,E01313,Bug Report,Medium,Open,2023-04-08 10:02:50,2023-04-14 17:02:50,151.0,5
T0001926,C000974,E01194,Technical,Medium,Resolved,2025-02-25 16:40:29,2025-03-01 04:40:29,84.0,4
T0001927,C000975,E01018,Technical,Critical,Pending,2023-09-08 03:33:21,2023-09-13 06:33:21,123.0,3
T0001928,C000975,E01092,Feature Request,Low,Resolved,2023-09-27 07:13:56,2023-10-03 07:13:56,144.0,1
T0001929,C000975,E01246,Bug Report,Medium,Resolved,2025-03-17 12:21:21,2025-03-19 00:21:21,36.0,3
T0001930,C000975,E00162,Feature Request,High,Pending,2024-10-12 23:45:31,2024-10-18 05:45:31,126.0,3
T0001931,C000976,E01281,Billing,Medium,Resolved,2020-11-16 13:26:11,2020-11-19 15:26:11,74.0,5
T0001932,C000977,E01269,Feature Request,Medium,Resolved,2023-05-11 20:04:45,2023-05-15 18:04:45,94.0,3
T0001933,C000977,E00951,Account,Critical,Resolved,2023-11-03 21:55:13,2023-11-04 02:55:13,5.0,5
T0001934,C000979,E01144,Performance,High,Resolved,2025-12-15 12:56:56,2025-12-24 01:56:56,205.0,2
